#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2980971	10134	29058	115437	118834	-	RP5-1116H23.2	BCAP31	TMEM230	6C6-AG|BAP31|CDM|DDCH|DXS1357E	C20orf30|HSPC274|dJ1116H23.2.1	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	25.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	P51572	-	NP_001243376|NP_005736|NP_001132929|NP_001132913	Q96A57	-	NP_001317915|NP_001317914|NP_001317916|NP_001317913|NP_054864|NP_001009924|NP_001009925|NP_001009923	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2987324	60481	29058	121914	118834	RP3-483K16.1	RP5-1116H23.2	ELOVL5	TMEM230	HELO1|SCA38|dJ483K16.1	C20orf30|HSPC274|dJ1116H23.2.1	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	30.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9NYP7	A0A024RD35	NP_001229760|NP_001229759|NP_001288785|NP_068586|NP_001229757	Q96A57	-	NP_001317915|NP_001317914|NP_001317916|NP_001317913|NP_054864|NP_001009924|NP_001009925|NP_001009923	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2989454	125111	29058	125915	118834	-	RP5-1116H23.2	GJD3	TMEM230	CX31.9|Cx30.2|GJA11|GJC1	C20orf30|HSPC274|dJ1116H23.2.1	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	55.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q8N144	-	NP_689343	Q96A57	-	NP_001317915|NP_001317914|NP_001317916|NP_001317913|NP_054864|NP_001009924|NP_001009925|NP_001009923	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2991005	80270	29058	123208	118834	-	RP5-1116H23.2	HSD3B7	TMEM230	CBAS1|PFIC4|SDR11E3	C20orf30|HSPC274|dJ1116H23.2.1	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	45.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9H2F3	-	NP_001136250|NP_079469|NP_001136249	Q96A57	-	NP_001317915|NP_001317914|NP_001317916|NP_001317913|NP_054864|NP_001009924|NP_001009925|NP_001009923	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2992940	3920	29058	110114	118834	-	RP5-1116H23.2	LAMP2	TMEM230	CD107b|LAMP-2|LAMPB|LGP110	C20orf30|HSPC274|dJ1116H23.2.1	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	60.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	P13473	-	NP_001116078|NP_002285|NP_054701	Q96A57	-	NP_001317915|NP_001317914|NP_001317916|NP_001317913|NP_054864|NP_001009924|NP_001009925|NP_001009923	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2993336	27074	29058	117983	118834	-	RP5-1116H23.2	LAMP3	TMEM230	CD208|DC LAMP|DC-LAMP|DCLAMP|LAMP|LAMP-3|TSC403	C20orf30|HSPC274|dJ1116H23.2.1	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	25.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9UQV4	-	NP_055213	Q96A57	-	NP_001317915|NP_001317914|NP_001317916|NP_001317913|NP_054864|NP_001009924|NP_001009925|NP_001009923	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2993952	55004	29058	120336	118834	PP7157	RP5-1116H23.2	LAMTOR1	TMEM230	C11orf59|PDRO|Ragulator1|p18|p27RF-Rho	C20orf30|HSPC274|dJ1116H23.2.1	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	30.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q6IAA8	-	NP_060377	Q96A57	-	NP_001317915|NP_001317914|NP_001317916|NP_001317913|NP_054864|NP_001009924|NP_001009925|NP_001009923	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2996635	25840	29058	117366	118834	PRO0066	RP5-1116H23.2	METTL7A	TMEM230	AAM-B	C20orf30|HSPC274|dJ1116H23.2.1	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	55.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9H8H3	A0A024R118	NP_054752	Q96A57	-	NP_001317915|NP_001317914|NP_001317916|NP_001317913|NP_054864|NP_001009924|NP_001009925|NP_001009923	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3003211	5878	29058	111816	118834	-	RP5-1116H23.2	RAB5C	TMEM230	L1880|RAB5CL|RAB5L|RABL	C20orf30|HSPC274|dJ1116H23.2.1	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	65.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	P51148	A0A024R1U4	NP_001238968|NP_004574|NP_958842	Q96A57	-	NP_001317915|NP_001317914|NP_001317916|NP_001317913|NP_054864|NP_001009924|NP_001009925|NP_001009923	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3004982	6184	29058	112099	118834	-	RP5-1116H23.2	RPN1	TMEM230	OST1|RBPH1	C20orf30|HSPC274|dJ1116H23.2.1	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	65.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	P04843	-	NP_002941	Q96A57	-	NP_001317915|NP_001317914|NP_001317916|NP_001317913|NP_054864|NP_001009924|NP_001009925|NP_001009923	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3005255	6185	29058	112100	118834	RP3-343K2.2	RP5-1116H23.2	RPN2	TMEM230	RIBIIR|RPN-II|RPNII|SWP1	C20orf30|HSPC274|dJ1116H23.2.1	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	30.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	P04844	-	NP_001129243|NP_001311228|NP_001311232|NP_001311233|NP_001311230|NP_001311231|NP_002942|NP_001311234|NP_001311235	Q96A57	-	NP_001317915|NP_001317914|NP_001317916|NP_001317913|NP_054864|NP_001009924|NP_001009925|NP_001009923	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3006568	7095	29058	112950	118834	-	RP5-1116H23.2	SEC62	TMEM230	Dtrp1|HTP1|TLOC1|TP-1	C20orf30|HSPC274|dJ1116H23.2.1	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	60.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q99442	-	NP_003253	Q96A57	-	NP_001317915|NP_001317914|NP_001317916|NP_001317913|NP_054864|NP_001009924|NP_001009925|NP_001009923	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3007255	6745	29058	112623	118834	PSEC0262	RP5-1116H23.2	SSR1	TMEM230	TRAPA	C20orf30|HSPC274|dJ1116H23.2.1	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	20.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	P43307	C9JBX5	NP_003135|NP_001278937	Q96A57	-	NP_001317915|NP_001317914|NP_001317916|NP_001317913|NP_054864|NP_001009924|NP_001009925|NP_001009923	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3010896	7542	29058	113374	118834	-	RP5-1116H23.2	ZFPL1	TMEM230	D11S750|MCG4	C20orf30|HSPC274|dJ1116H23.2.1	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	60.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	O95159	A0A024R576	NP_006773	Q96A57	-	NP_001317915|NP_001317914|NP_001317916|NP_001317913|NP_054864|NP_001009924|NP_001009925|NP_001009923	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3084753	23250	29058	116854	118834	RP11-120K24.1	RP5-1116H23.2	ATP11A	TMEM230	ATPIH|ATPIS	C20orf30|HSPC274|dJ1116H23.2.1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.999998938	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.999998938, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P98196	Q6PJ25|Q659C3|E9PEJ6	NP_056020|NP_115565	Q96A57	-	NP_001317915|NP_001317914|NP_001317916|NP_001317913|NP_054864|NP_001009924|NP_001009925|NP_001009923	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3117970	153364	29058	127492	118834	-	RP5-1116H23.2	MBLAC2	TMEM230	-	C20orf30|HSPC274|dJ1116H23.2.1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.999993468	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.999993468, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q68D91	B3KY36	NP_981951	Q96A57	-	NP_001317915|NP_001317914|NP_001317916|NP_001317913|NP_054864|NP_001009924|NP_001009925|NP_001009923	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3127090	286410	29058	130370	118834	RP11-197K18.1	RP5-1116H23.2	ATP11C	TMEM230	ATPIG|ATPIQ	C20orf30|HSPC274|dJ1116H23.2.1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.999660727	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.999660727, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q8NB49	-	NP_001010986|NP_001340739|NP_001340740|NP_001340741|NP_775965	Q96A57	-	NP_001317915|NP_001317914|NP_001317916|NP_001317913|NP_054864|NP_001009924|NP_001009925|NP_001009923	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3128057	161291	29058	127780	118834	-	RP5-1116H23.2	TMEM30B	TMEM230	CDC50B	C20orf30|HSPC274|dJ1116H23.2.1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.999559695	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.999559695, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q3MIR4	-	NP_001017970	Q96A57	-	NP_001317915|NP_001317914|NP_001317916|NP_001317913|NP_054864|NP_001009924|NP_001009925|NP_001009923	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3140419	79895	29058	122979	118834	-	RP5-1116H23.2	ATP8B4	TMEM230	ATPIM	C20orf30|HSPC274|dJ1116H23.2.1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.999866985	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.999866985, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q8TF62	Q6PG43	NP_079113	Q96A57	-	NP_001317915|NP_001317914|NP_001317916|NP_001317913|NP_054864|NP_001009924|NP_001009925|NP_001009923	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3349757	821	29058	107271	118834	-	RP5-1116H23.2	CANX	TMEM230	CNX|IP90|P90	C20orf30|HSPC274|dJ1116H23.2.1	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P27824	-	NP_001737|NP_001350928|NP_001350925|NP_001350924|NP_001350927|NP_001350926|NP_001350923|NP_001350922|NP_001019820|NP_001350929|NP_001350930	Q96A57	-	NP_001317915|NP_001317914|NP_001317916|NP_001317913|NP_054864|NP_001009924|NP_001009925|NP_001009923	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3356933	57720	29058	121743	118834	-	RP5-1116H23.2	GPR107	TMEM230	GCDRP|LUSTR1|bA138E2.2	C20orf30|HSPC274|dJ1116H23.2.1	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	Q5VW38	G5E994	NP_001274275|NP_001130029|NP_066011|NP_001130030	Q96A57	-	NP_001317915|NP_001317914|NP_001317916|NP_001317913|NP_054864|NP_001009924|NP_001009925|NP_001009923	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3495617	43740576	29058	4383867	118834	GU280_gp11	RP5-1116H23.2	ORF10	TMEM230	SARS-CoV2 ORF10|SARS-CoV-2 ORF10|10|A0A663DJA2_9BETC	C20orf30|HSPC274|dJ1116H23.2.1	Proximity Label-MS	physical	Zhang Y (2022)	PUBMED:34672954	2697049	9606	High Throughput	-	-	BioID|High confidence SARS-CoV-2 viral and human protein interactions were identified in HEK293T cells using the TurboID proximity labeling method.|TurboID	-	BIOGRID	A0A663DJA2	-	YP_009725255	Q96A57	-	NP_001317915|NP_001317914|NP_001317916|NP_001317913|NP_054864|NP_001009924|NP_001009925|NP_001009923	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
