#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2330823	2629	84197	108899	123942	-	-	GBA	POMK	GBA1|GCB|GLUC	MDDGA12|MDDGC12|SGK196	Affinity Capture-MS	physical	Boldt K (2016)	PUBMED:27173435	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	Q9H5K3	-	NP_001264900|NP_115613	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2331157	2629	55207	108899	120503	-	-	GBA	ARL8B	GBA1|GCB|GLUC	ARL10C|Gie1	Affinity Capture-MS	physical	Boldt K (2016)	PUBMED:27173435	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	Q9NVJ2	A0A024R2D4	NP_060654	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2331316	2629	51109	108899	119298	-	CGI-82	GBA	RDH11	GBA1|GCB|GLUC	ARSDR1|CGI82|HCBP12|MDT1|PSDR1|RALR1|RDJCSS|SCALD|SDR7C1	Affinity Capture-MS	physical	Boldt K (2016)	PUBMED:27173435	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	Q8TC12	-	NP_001239579|NP_057110	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2331528	2629	23344	108899	116927	-	-	GBA	ESYT1	GBA1|GCB|GLUC	FAM62A|MBC2	Affinity Capture-MS	physical	Boldt K (2016)	PUBMED:27173435	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	Q9BSJ8	A0A024RB17|A0A024RB16	NP_056107|NP_001171725	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2466119	54101	2629	119899	108899	-	-	RIPK4	GBA	ANKK2|ANKRD3|DIK|NKRD3|PKK|PPS2|RIP4	GBA1|GCB|GLUC	Affinity Capture-MS	physical	Rodriguez J (2016)	PUBMED:26972000	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	Q9H4D1|Q96T11	NP_065690	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2619017	374354	2629	131892	108899	-	-	NHLRC2	GBA	-	GBA1|GCB|GLUC	Affinity Capture-MS	physical	Yeung ATY (2019)	PUBMED:31594818	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q8NBF2	Q7Z658	NP_940916	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2636901	950	2629	107388	108899	-	-	SCARB2	GBA	AMRF|CD36L2|EPM4|HLGP85|LGP85|LIMP-2|LIMPII|SR-BII	GBA1|GCB|GLUC	Affinity Capture-MS	physical	Hubel P (2019)	PUBMED:30833792	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q14108	A0A024RDG6	NP_001191184|NP_005497	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2639836	55750	2629	120868	108899	-	-	AGK	GBA	CATC5|CTRCT38|MTDPS10|MULK	GBA1|GCB|GLUC	Affinity Capture-MS	physical	Vukotic M (2017)	PUBMED:28712724	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q53H12	A4D1U5	NP_060708	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2642443	2138	2629	108439	108899	-	-	EYA1	GBA	BOP|BOR|BOS1|OFC1	GBA1|GCB|GLUC	Affinity Capture-MS	physical	Kumar P (2017)	PUBMED:28675297	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q99502	F8WB53|B3KXR1|A0A024R813|Q0P517|A6NCB9	NP_001275504|NP_001275503|NP_742055|NP_742056|NP_742057|NP_000494	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2797074	43740577	2629	4383873	108899	GU280_gp09	-	ORF8	GBA	SARS-CoV2 ORF8|SARS-CoV-2 ORF8|8|NS7B_SARS2|PRO_0000449655	GBA1|GCB|GLUC	Proximity Label-MS	physical	Samavarchi-Tehrani P (2020)	DOI:10.1101/2020.09.03.282103	2697049	9606	High Throughput	22.8	-	BioID|SAINTexpress (v.3.6.1) was used to identify viral-host proximity interactions and those with an FDR =< 0.01 were considered high confidence. Control-subtracted and length-adjusted spectral counts (CLSC) were calculated and the top viral-host protein interactions are represented by a higher CLSC score.	-	BIOGRID	P0DTC8	-	YP_009724396	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2865731	2194	2629	108488	108899	-	-	FASN	GBA	FAS|OA-519|SDR27X1	GBA1|GCB|GLUC	Positive Genetic	genetic	Aregger M (2020)	PUBMED:32694731	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line: HAP1|Experimental Setup: Timecourse|GIST: A-phenotypic positive genetic interaction|Library: TKOv3|Significance Threshold: -0.5>qGI>0.5; false-discovery rate (FDR)<0.5	-	BIOGRID	P49327	-	NP_004095	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	HP:0001507|PATO:0000169	Growth abnormality|viability	phenotype|phenotype	-|-	-|-	-|-	Homo sapiens	Homo sapiens
2936749	79890	2629	122974	108899	-	-	RIN3	GBA	-	GBA1|GCB|GLUC	Affinity Capture-MS	physical	Shen R (2020)	PUBMED:32552912	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q8TB24	Q86U22	NP_079108	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2970749	8473	2629	114049	108899	-	-	OGT	GBA	HRNT1|O-GLCNAC	GBA1|GCB|GLUC	Reconstituted Complex	physical	Seo HG (2020)	PUBMED:32994395	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15294	-	NP_858058|NP_858059	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3005894	10952	2629	116152	108899	-	-	SEC61B	GBA	-	GBA1|GCB|GLUC	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	40.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	P60468	-	NP_006799	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3036861	2979	2629	109234	108899	RP1-139D8.1	-	GUCA1B	GBA	GCAP2|GUCA2|RP48	GBA1|GCB|GLUC	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.978725722	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.978725722, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9UMX6	Q7Z3V9	NP_002089	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3094080	5874	2629	111812	108899	-	-	RAB27B	GBA	C25KG	GBA1|GCB|GLUC	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.9616698	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.9616698, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|BioPlex HCT HCT116 cells CompPASS score = 0.980299356, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	O00194	-	NP_004154	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3106636	2630	2629	108900	108899	RP11-263K19.8	-	GBAP1	GBA	GBAP	GBA1|GCB|GLUC	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.969519805	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.969519805, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|BioPlex HCT HCT116 cells CompPASS score = 0.999921258, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	-	-	-	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3128502	5873	2629	111811	108899	-	-	RAB27A	GBA	GS2|HsT18676|RAB27|RAM	GBA1|GCB|GLUC	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.799671954	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.799671954, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|BioPlex HCT HCT116 cells CompPASS score = 0.9929709, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P51159	A2RU94	NP_899057|NP_899059|NP_004571|NP_899058	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3140881	345	2629	106842	108899	-	-	APOC3	GBA	APOCIII|HALP2	GBA1|GCB|GLUC	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.840736637	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.840736637, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|BioPlex HCT HCT116 cells CompPASS score = 0.79901586, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P02656	A3KPE2	NP_000031	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3145785	56005	2629	121028	108899	-	-	C19orf10	GBA	EUROIMAGE1875335|IL25|IL27|IL27w|R33729_1|SF20	GBA1|GCB|GLUC	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.988222674	-	BioPlex HCT HCT116 cells CompPASS score = 0.988222674, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q969H8	-	NP_061980	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3166418	121506	2629	125733	108899	UNQ781/PRO1575	-	ERP27	GBA	C12orf46|PDIA8	GBA1|GCB|GLUC	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.99397762	-	BioPlex HCT HCT116 cells CompPASS score = 0.99397762, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q96DN0	F5GYS6	NP_689534|NP_001287713	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3184601	10330	2629	115613	108899	UNQ1943/PRO4426	-	CNPY2	GBA	HP10390|MSAP|TMEM4|ZSIG9	GBA1|GCB|GLUC	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.774920364	-	BioPlex HCT HCT116 cells CompPASS score = 0.774920364, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y2B0	-	NP_001177920|NP_055070	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3184801	23753	2629	117254	108899	UNQ1941/PRO4424	-	SDF2L1	GBA	-	GBA1|GCB|GLUC	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.79329466	-	BioPlex HCT HCT116 cells CompPASS score = 0.79329466, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9HCN8	-	NP_071327	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3193512	3904	2629	110099	108899	XXbac-BCX535A19.6	-	LAIR2	GBA	CD306	GBA1|GCB|GLUC	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.911850243	-	BioPlex HCT HCT116 cells CompPASS score = 0.911850243, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q6ISS4	-	NP_002279|NP_067154	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3208242	56649	2629	121163	108899	UNQ776/PRO1570	-	TMPRSS4	GBA	CAPH2|MT-SP2|TMPRSS3	GBA1|GCB|GLUC	Affinity Capture-MS	physical	Liu X (2021)	PUBMED:34709727	9606	9606	High Throughput	1.0	-	High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID	Q9NRS4	B7Z8X1|B7Z458|B7Z900	NP_001077416|NP_001167022|NP_001167023|NP_063947|NP_001277023|NP_001277025	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3306200	54664	2629	120093	108899	-	-	TMEM106B	GBA	-	GBA1|GCB|GLUC	Proximity Label-MS	physical	Zellner S (2021)	PUBMED:33545068	9606	9606	High Throughput	-	-	APEX2 proximity label MS carried out to identfy high-confidence protein interactions	-	BIOGRID	Q9NUM4	A0A024R9Z1	NP_001127704|NP_060844	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3307956	201931	2629	128407	108899	-	-	TMEM192	GBA	-	GBA1|GCB|GLUC	Affinity Capture-MS	physical	Zellner S (2021)	PUBMED:33545068	9606	9606	High Throughput	-	-	Affinity capture MS carried out to identify high-confidence protein interactions	-	BIOGRID	Q8IY95	-	NP_001093859	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3323991	5138	2629	111164	108899	-	-	PDE2A	GBA	CGS-PDE|PDE2A1|PED2A4|cGSPDE	GBA1|GCB|GLUC	Affinity Capture-MS	physical	Lobo MJ (2020)	PUBMED:33087821	9606	9606	High Throughput	-	-	Affinity Capture-MS carried out to identify high confidence protein-protein interactions.	-	BIOGRID	O00408	Q8IW54	NP_002590|NP_001139681|NP_001230713|NP_001137311	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3349515	821	2629	107271	108899	-	-	CANX	GBA	CNX|IP90|P90	GBA1|GCB|GLUC	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P27824	-	NP_001737|NP_001350928|NP_001350925|NP_001350924|NP_001350927|NP_001350926|NP_001350923|NP_001350922|NP_001019820|NP_001350929|NP_001350930	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3387992	2629	9320	108899	114731	-	-	GBA	TRIP12	GBA1|GCB|GLUC	TRIP-12|ULF	Affinity Capture-Western	physical	Seo BA (2021)	PUBMED:34644545	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	Q14669	-	NP_001335245|NP_001335244|NP_001335247|NP_001335246|NP_001335263|NP_001335262|NP_001335261|NP_001335260|NP_004229|NP_001335265|NP_001335264|NP_001271143|NP_001335252|NP_001335253|NP_001335256|NP_001335257|NP_001335254|NP_001335255|NP_001271145|NP_001271144|NP_001335250|NP_001335251|NP_001335258|NP_001335259|NP_001335249|NP_001335248	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3387993	2629	821	108899	107271	-	-	GBA	CANX	GBA1|GCB|GLUC	CNX|IP90|P90	Affinity Capture-Western	physical	Seo BA (2021)	PUBMED:34644545	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	P27824	-	NP_001737|NP_001350928|NP_001350925|NP_001350924|NP_001350927|NP_001350926|NP_001350923|NP_001350922|NP_001019820|NP_001350929|NP_001350930	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3387994	2629	7184	108899	113036	-	-	GBA	HSP90B1	GBA1|GCB|GLUC	ECGP|GP96|GRP94|HEL-S-125m|HEL35|TRA1	Affinity Capture-Western	physical	Seo BA (2021)	PUBMED:34644545	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	P14625	V9HWP2	NP_003290	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3387995	2629	950	108899	107388	-	-	GBA	SCARB2	GBA1|GCB|GLUC	AMRF|CD36L2|EPM4|HLGP85|LGP85|LIMP-2|LIMPII|SR-BII	Affinity Capture-Western	physical	Seo BA (2021)	PUBMED:34644545	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	Q14108	A0A024RDG6	NP_001191184|NP_005497	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3387996	9320	2629	114731	108899	-	-	TRIP12	GBA	TRIP-12|ULF	GBA1|GCB|GLUC	Affinity Capture-Western	physical	Seo BA (2021)	PUBMED:34644545	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14669	-	NP_001335245|NP_001335244|NP_001335247|NP_001335246|NP_001335263|NP_001335262|NP_001335261|NP_001335260|NP_004229|NP_001335265|NP_001335264|NP_001271143|NP_001335252|NP_001335253|NP_001335256|NP_001335257|NP_001335254|NP_001335255|NP_001271145|NP_001271144|NP_001335250|NP_001335251|NP_001335258|NP_001335259|NP_001335249|NP_001335248	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3387997	2629	9320	108899	114731	-	-	GBA	TRIP12	GBA1|GCB|GLUC	TRIP-12|ULF	Reconstituted Complex	physical	Seo BA (2021)	PUBMED:34644545	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	Q14669	-	NP_001335245|NP_001335244|NP_001335247|NP_001335246|NP_001335263|NP_001335262|NP_001335261|NP_001335260|NP_004229|NP_001335265|NP_001335264|NP_001271143|NP_001335252|NP_001335253|NP_001335256|NP_001335257|NP_001335254|NP_001335255|NP_001271145|NP_001271144|NP_001335250|NP_001335251|NP_001335258|NP_001335259|NP_001335249|NP_001335248	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3387998	2629	3283	108899	109516	-	RP5-920G3.4	GBA	HSD3B1	GBA1|GCB|GLUC	3BETAHSD|HSD3B|HSDB3|HSDB3A|I|SDR11E1	Affinity Capture-MS	physical	Seo BA (2021)	PUBMED:34644545	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	P14060	-	NP_000853	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3387999	2629	821	108899	107271	-	-	GBA	CANX	GBA1|GCB|GLUC	CNX|IP90|P90	Affinity Capture-MS	physical	Seo BA (2021)	PUBMED:34644545	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	P27824	-	NP_001737|NP_001350928|NP_001350925|NP_001350924|NP_001350927|NP_001350926|NP_001350923|NP_001350922|NP_001019820|NP_001350929|NP_001350930	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3388000	2629	1075	108899	107502	-	-	GBA	CTSC	GBA1|GCB|GLUC	CPPI|DPP-I|DPP1|DPPI|HMS|JP|JPD|PALS|PDON1|PLS	Affinity Capture-MS	physical	Seo BA (2021)	PUBMED:34644545	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04062	B7Z6S9|A0A068F658	NP_001165282|NP_001165283|NP_001005742|NP_000148|NP_001005741	P53634	-	NP_001805|NP_001107645|NP_680475	-	-	-	-	-	-	Homo sapiens	Homo sapiens
